Date,Open,High,Low,Close,Adj Close,Volume
2005-03-07,54.220001,54.349998,53.880001,54.209999,35.186047,2462600
2005-03-08,54.220001,54.299999,53.689999,53.840000,34.945877,2216400
2005-03-09,53.610001,53.689999,52.619999,52.970001,34.528694,4775400
2005-03-10,52.970001,53.419998,52.959999,53.150002,34.646034,2839200
2005-03-11,53.200001,53.250000,52.500000,52.700001,34.352703,2863400
2005-03-14,52.599998,53.029999,52.570000,52.730000,34.372257,3076500
2005-03-15,52.799999,52.990002,52.459999,52.509998,34.228836,2725500
2005-03-16,52.299999,52.459999,51.750000,52.150002,33.994179,3779800
2005-03-17,53.150002,53.150002,51.849998,52.299999,34.091957,3826800
2005-03-18,52.389999,52.720001,52.200001,52.619999,34.300564,6513400
2005-03-21,52.450001,52.900002,52.310001,52.560001,34.261444,2668500
2005-03-22,52.720001,52.980000,52.080002,52.099998,33.961582,4486600
2005-03-23,52.000000,52.320000,51.910000,52.009998,33.902908,4373700
2005-03-24,51.849998,52.380001,51.779999,51.919998,33.844265,3207700
2005-03-28,52.009998,52.580002,52.009998,52.349998,34.124550,3000100
2005-03-29,52.369999,52.709999,52.169998,52.290001,34.085430,3802500
2005-03-30,52.349998,53.450001,52.349998,53.360001,34.782925,4510700
2005-03-31,53.400002,53.400002,52.919998,53.029999,34.567802,3825900
2005-04-01,53.299999,53.299999,52.509998,52.759998,34.391792,3469400
2005-04-04,52.900002,52.950001,52.520000,52.740002,34.378765,3430300
2005-04-05,52.799999,53.110001,52.700001,53.000000,34.548260,2719400
2005-04-06,53.099998,53.290001,52.860001,52.900002,34.483070,2619700
2005-04-07,52.919998,53.509998,52.919998,53.419998,34.822041,2971400
2005-04-08,53.580002,53.650002,53.070000,53.080002,34.600395,2268500
2005-04-11,53.130001,53.450001,53.029999,53.099998,34.613434,2466600
2005-04-12,53.110001,53.919998,52.849998,53.639999,34.965446,3201100
2005-04-13,53.720001,54.090000,53.580002,53.630001,34.958927,3148000
2005-04-14,54.220001,55.310001,53.630001,55.139999,35.943211,10346800
2005-04-15,55.000000,55.419998,54.759998,54.830002,35.741150,6445500
2005-04-18,54.250000,54.660000,54.220001,54.490002,35.519512,4944600
2005-04-19,54.520000,54.689999,54.189999,54.500000,35.526035,4962200
2005-04-20,54.330002,54.529999,54.000000,54.160000,35.304413,4042300
2005-04-21,54.450001,54.709999,54.150002,54.709999,35.662918,3949100
2005-04-22,54.700001,54.959999,54.090000,54.470001,35.506489,2951100
2005-04-25,54.750000,55.209999,54.509998,55.139999,35.943211,4833300
2005-04-26,54.950001,55.340000,54.889999,55.200001,35.982334,4975000
2005-04-27,55.000000,55.450001,55.000000,55.240002,36.008415,4624500
2005-04-28,54.900002,55.250000,54.549999,55.099998,35.917145,4340200
