Date,Open,High,Low,Close,Adj Close,Volume
2005-03-07,31.828194,32.297043,31.790434,31.875393,22.334101,4803800
2005-03-08,31.913153,32.378853,31.894274,32.177471,22.545753,5504200
2005-03-09,32.177471,32.243549,31.592196,31.63625,22.16654,6035000
2005-03-10,31.828194,32.133419,31.743235,32.042164,22.450949,4075100
2005-03-11,32.06419,32.136562,31.780994,31.894274,22.347324,5480700
2005-03-14,31.9163,32.51416,31.894274,32.404026,22.704489,6196700
2005-03-15,32.41032,32.787918,32.190056,32.190056,22.554569,6014600
2005-03-16,32.193203,32.363121,31.80302,31.941473,22.380398,7696100
2005-03-17,32.095657,32.400883,31.998112,32.212082,22.570005,5919900
2005-03-18,32.51416,32.945248,32.095657,32.64632,22.874266,14585700
2005-03-21,32.724983,32.882317,32.599117,32.67149,22.891897,5258600
2005-03-22,32.677784,32.835117,32.32851,32.32851,22.65159,5373000
2005-03-23,32.37571,32.432346,32.0107,32.051605,22.457563,6290800
2005-03-24,32.205791,32.359974,32.016991,32.073631,22.472992,4327800
2005-03-28,32.152298,32.388294,32.016991,32.070484,22.470793,4897900
2005-03-29,32.070484,32.41032,31.859661,31.925739,22.369377,5496600
2005-03-30,31.90686,32.37571,31.799873,32.325363,22.64938,4682400
2005-03-31,32.190056,32.331654,31.897419,31.988672,22.413471,5817600
2005-04-01,32.139709,32.152298,31.53241,31.762115,22.254726,6378500
2005-04-04,31.576464,31.623663,31.252359,31.419132,22.014406,7740300
2005-04-05,31.371933,31.463184,31.2146,31.390812,21.994566,8044100
2005-04-06,31.482063,31.686596,31.441158,31.58905,22.133457,4447600
2005-04-07,31.708622,32.042164,31.529264,31.991819,22.41567,5187700
2005-04-08,31.994965,32.095657,31.721209,31.721209,22.226067,3586600
2005-04-11,31.913153,31.913153,31.551291,31.771555,22.261339,3171600
2005-04-12,31.645689,32.174324,31.296413,32.120831,22.506067,6297500
2005-04-13,32.120831,32.35368,31.705475,31.796728,22.278973,5159100
2005-04-14,31.727501,32.146004,31.340466,31.356199,21.970306,7752700
2005-04-15,31.359346,31.482063,30.648207,30.695406,21.507315,10020200
2005-04-18,30.758339,31.035242,30.475142,30.899937,21.650621,7940200
2005-04-19,31.025803,31.135935,30.774073,30.921963,21.666054,9688100
