,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.0,0.24459474218767852,0.09642405561135359,0.3098222380399514,0.07281273076176316,0.2334453867385435,0.4263965726778189,0.1359153996067085,0.2755619900211831,0.42976235170915833,-0.125701139842833,0.2551914507775137,0.16822379565432552,0.14760287183030296,0.38948218964949854,0.21151946416484899,0.2580028068967669,0.23570025526120203,0.2560353649999192,0.3388960704407903,0.19696582550312966,0.03406921776272478,0.1293576380613665,0.24284523616055154,0.002435626526767548,0.1896600342260201,0.29547522183987185,0.3633718002182871,0.36393261769756685,0.09158709395794563,0.03215915379230467,0.23147480034955298,0.2207434107849459,0.14363879920717731,0.1700366332717576,0.2606080983608689,0.339300269187898,0.21085308796167318,0.5324908532167546,0.4295838607568422
1,0.24459474218767852,0.0,0.01685701327387501,-0.035616057056232706,0.06731298890972828,0.2496927874290117,0.3610299636128802,0.1057884541765995,0.36782739151894067,0.16002461117615155,-0.09125321006630613,0.1482175203273547,0.03168688567974671,0.08722875867447698,0.18129955242835663,0.08716292179853259,0.25697954201067474,0.4320738806344493,0.2392549571048683,0.40334469643956883,-0.026579191664937232,0.11265094150769957,-0.11705164513124655,0.40063988113455534,-0.039049107513867753,0.1928940072494049,0.2992967832123266,0.1701764514236387,0.12378158298811544,-0.06689650299542915,0.2943532702053459,-0.01275816396775889,0.27919199598298455,0.03348957742194153,-0.09723072062817317,0.1693512156311433,0.2597019268262005,0.28761428289952506,0.029776090584088068,0.4053490325659056
2,0.09642405561135359,0.01685701327387501,0.0,0.2800009139735539,0.10139023883864713,0.30649890456656725,0.27211869686697454,0.10512289131211319,0.12336749612239892,0.1290397889372716,0.3343275748778024,0.15314184297826433,0.05661657720800683,0.014885055091881908,0.17814236405288034,0.04105060476348103,-0.10433920609231784,0.18257524833961988,0.203460414204573,0.24574120487833034,0.2907284840025079,-0.029534661218170673,0.01595292920799716,0.30118957436284355,0.21246247009931474,0.46551332729410594,0.1444065880682995,0.260291389693661,0.25545839812422155,0.27454807989872404,0.20081641034260728,0.020070404292961842,0.18834498978735476,-0.003362357181698491,0.22166855499263383,0.3615020295879703,0.1463287464889204,0.028167260402372322,-0.060921696988491404,0.08196442356832526
3,0.3098222380399514,-0.035616057056232706,0.2800009139735539,0.0,0.10994791463267826,0.20850293403335626,0.20247253909244473,0.2271865223756967,-0.02701919632231013,0.22582539987679576,0.17028352996971416,0.3198143446857866,0.033748056914860276,0.14248176402051904,0.20384384248491141,0.18350965672492392,0.10903148239492334,0.17643942101662746,0.2143549423388703,0.24626960401655157,0.1883185826443813,-0.1243482305050097,0.004165050470740955,0.006398034238546074,0.24934211300127856,0.21913759412743286,0.23395017011286748,0.2594038940386674,0.26915366174013294,0.1644545682425424,0.17745180394364116,0.11151053826104855,0.23909549036564479,0.21186606706708472,0.05816533945638025,0.12526400959771514,0.2073822988094593,0.12152728076945027,0.19080212281164857,0.18753560237124853
4,0.07281273076176316,0.06731298890972828,0.10139023883864713,0.10994791463267826,0.0,0.12197371764351757,0.2161826873373002,-0.1878274875854608,0.12071444765791485,0.03316457815558138,0.16825888083790866,-0.026019363352467243,0.11299212342484732,-0.3156467991294662,-0.01638703427550389,0.10055754777501844,0.2295311213098601,-0.08518229241519965,0.12098772515479166,0.10642844357758101,0.12497806215937417,0.023418240725008758,0.10706298503517811,-0.11800717962826177,-0.1153761724797788,0.18721485966372364,0.3208184355478523,0.22864677695527494,0.21529453516024044,0.017572404521301342,-0.10426689325695246,-0.04156778030062436,0.03174863334261254,-0.1330973112617076,0.1396364169614761,0.21796761859807998,0.14350766995954325,-0.007052192191968636,-0.04368265327353983,0.13428077912040912
5,0.2334453867385435,0.2496927874290117,0.30649890456656725,0.20850293403335626,0.12197371764351757,0.0,0.48757736617139535,0.4311552028988146,0.08296383534761108,0.1765488842374784,0.3027390682427344,0.44767571682497825,0.26038117229106994,0.1692456650809074,0.575013681225053,0.15602305865367808,0.15233978521574762,0.11428595403301972,0.326492238454496,0.39753375514335937,0.2505297940168012,-0.12593546494750446,0.03440773288109272,0.40849589987806867,0.27734626623772735,0.6724194278837181,0.5241010055001892,0.09981568857624899,0.27055389493335896,0.3097984276350717,-0.18358633251429923,0.14815577375589858,0.14241137498345502,0.09890814290238598,0.33267415380724763,0.6383590439049863,0.199572885235933,0.080917324275502,0.21925864178560078,0.22704051229960867
6,0.4263965726778189,0.3610299636128802,0.27211869686697454,0.20247253909244473,0.2161826873373002,0.48757736617139535,0.0,0.2850942641396127,0.21495657911821717,0.20173924649808564,0.301975717788595,0.36741557220250415,0.2878276045136337,0.07792749748066946,0.31607882858357805,0.125934080848634,0.12984388331846883,0.18777793669952367,0.33293216859125546,0.36982088262112256,0.3967129088267844,0.0011698419451937395,0.0931543861157814,0.23411697014785718,0.16908023956144097,0.5516135165417244,0.5375403291345858,0.19094111242859832,0.20386008615951534,0.404142116323549,-0.12660182238639228,0.056563590712999566,0.32040926034830897,-0.0949082518838604,0.4237333037784538,0.5250215935144608,0.14647815186474442,0.0044559560103441,0.1332807906468349,0.2540256231049021
7,0.1359153996067085,0.1057884541765995,0.10512289131211319,0.2271865223756967,-0.1878274875854608,0.4311552028988146,0.2850942641396127,0.0,0.09552636593368134,0.1594559220077597,0.26383783347739714,0.44668258620634016,0.1846908835078992,0.2097073966505264,0.4233029984985921,0.08748188803323899,0.4301063635268415,0.25411396063621616,0.33767452873520043,0.3821650608342849,0.1407426265639043,0.04448054782462161,0.30626411376686347,0.2658453813338383,0.5928044638913118,0.2547915038149013,0.43092573442786336,0.2085404246478483,0.244096873771022,0.20476387123924117,0.04419862079039466,0.24092674687421956,0.1074978113303701,0.31812192678023027,0.16373259331270748,0.24546459302540602,0.050450650352589485,0.33748857160314616,0.10119022576154155,0.3005964859538016
8,0.2755619900211831,0.36782739151894067,0.12336749612239892,-0.02701919632231013,0.12071444765791485,0.08296383534761108,0.21495657911821717,0.09552636593368134,0.0,0.519296285307634,0.08608785369651478,0.3998192866907425,0.3085852377690272,0.3124772495616065,0.2283112037630618,-0.05169925238978033,0.17633983796203745,0.36125216157335965,0.5592633303455785,0.2401827639330793,0.28887928368969384,0.2186651244456404,0.02255740858935561,0.5865245336620051,-0.09692903687052402,0.235874701365883,0.19145596029999343,0.2542760015242098,0.4380530236087532,0.17781042203892497,0.2699788679361768,0.04948578582333642,0.13725023114189708,0.04433700041861807,0.29529498093003126,0.27882024648226067,0.331892010064918,0.2869180681859439,0.0858138101936328,0.23936565439506277
9,0.42976235170915833,0.16002461117615155,0.1290397889372716,0.22582539987679576,0.03316457815558138,0.1765488842374784,0.20173924649808564,0.1594559220077597,0.519296285307634,0.0,0.003252572586014135,0.36060507074690884,0.41075972124364907,0.33389907721598167,0.3374197391828619,0.12946855732809545,0.4132474676898004,0.33206531479252455,0.45269705382908987,0.25263744876596955,0.1350114435646575,-0.006033741537328393,0.13348105407595454,0.3345969237682777,0.04623977879625721,0.19880188607073251,0.31561610633993614,0.39644414119764093,0.358412632350378,0.0687975680180749,0.2774535475306942,0.036610929751546284,0.43530983181388655,0.07911516838512303,0.18651790232836477,0.3234781491390359,0.38034229629235594,0.42993519596973284,0.14463051048446923,0.5172841233252652
