Date,Open,High,Low,Close,Adj Close,Volume
2005-03-07,21.228203,21.372252,21.129644,21.152388,13.384234,3723200
2005-03-08,21.076572,21.125853,20.887035,20.936316,13.247518,3339400
2005-03-09,20.76194,20.943897,20.6558,20.70508,13.101192,3974100
2005-03-10,20.678545,20.818802,20.617893,20.75815,13.134769,3093000
2005-03-11,20.75815,20.924944,20.60273,20.65959,13.072412,3185600
2005-03-14,20.697498,20.81122,20.583776,20.674753,13.082011,4710600
2005-03-15,20.769522,20.849129,20.526915,20.564821,13.012444,3744300
2005-03-16,20.470053,20.621683,20.375284,20.485216,12.962073,3280600
2005-03-17,20.462471,20.568613,20.386656,20.451099,12.940484,3504800
2005-03-18,20.454889,20.65201,20.382866,20.587566,13.02684,8853900
2005-03-21,20.65201,20.792267,20.538286,20.6558,13.070016,2979300
2005-03-22,20.60652,20.818802,20.515543,20.515543,12.9907,3536700
2005-03-23,20.318422,20.534496,20.318422,20.432146,12.937891,3809000
2005-03-24,20.435936,20.644428,20.424564,20.424564,12.93309,2359100
2005-03-28,20.519333,20.583776,20.257771,20.356331,12.889878,2961900
2005-03-29,20.261562,20.435936,19.977255,20.034117,12.685854,3670500
2005-03-30,20.068233,20.219864,20.041698,20.193329,12.786674,3539100
2005-03-31,20.219864,20.348749,20.109932,20.246399,12.820271,3728000
2005-04-01,20.322214,20.379076,19.882486,19.939348,12.625845,5415500
2005-04-04,19.935556,19.939348,19.200151,19.598181,12.409811,10885400
2005-04-05,19.734648,19.882486,19.598181,19.666414,12.453018,5074700
2005-04-06,19.7953,19.810463,19.560272,19.636087,12.433817,3803200
2005-04-07,19.655043,19.727066,19.594389,19.624716,12.426617,7639600
2005-04-08,19.692949,19.863533,19.643669,19.655043,12.445822,5265900
2005-04-11,19.673996,19.711903,19.431387,19.522366,12.361807,4870500
2005-04-12,19.560272,19.94693,19.416224,19.867323,12.580239,6313200
2005-04-13,19.806671,19.871115,19.537529,19.571646,12.393008,3888600
2005-04-14,19.484457,19.526155,18.980288,19.018196,12.042563,4862000
2005-04-15,18.953753,18.957544,18.316906,18.419256,11.663308,7989400
2005-04-18,18.472328,18.612585,18.320698,18.407885,11.656101,4515700
2005-04-19,18.460955,18.730099,18.43063,18.6884,11.83373,6061300
2005-04-20,19.14329,19.332829,18.881729,18.915846,11.977751,8756500
2005-04-21,18.915846,19.226686,18.328279,19.105383,12.097771,11934800
