Date,Open,High,Low,Close,Adj Close,Volume
2005-03-07,70.599998,71.589996,70.019997,71.080002,40.657261,226000
2005-03-08,70.940002,70.940002,70.330002,70.580002,40.371254,179000
2005-03-09,70.029999,70.029999,68,68.25,39.038517,458900
2005-03-10,68.330002,69.199997,67.57,68.650002,39.267319,306500
2005-03-11,68.400002,68.400002,67.739998,67.760002,38.758244,306600
2005-03-14,67.769997,69.120003,67.760002,69.120003,39.536163,270000
2005-03-15,69.199997,69.809998,68.580002,68.650002,39.267319,434600
2005-03-16,68.660004,68.900002,67.75,67.910004,38.844032,361100
2005-03-17,68.349998,68.910004,68.150002,68.449997,39.152916,289800
2005-03-18,68.559998,68.639999,67.57,67.599998,38.666729,334700
2005-03-21,67.720001,67.82,67.050003,67.309998,38.500839,269600
2005-03-22,67.519997,68.160004,66.389999,66.389999,37.974606,371600
2005-03-23,65.959999,67.120003,65.18,66.440002,38.00322,460100
2005-03-24,66.5,67.440002,66.400002,66.470001,38.020363,369900
2005-03-28,66.550003,66.760002,66.230003,66.449997,38.00893,263200
2005-03-29,66.650002,67.330002,66.400002,66.550003,38.066128,426300
2005-03-30,65.739998,66.650002,65.739998,66.629997,38.522869,559900
2005-03-31,67.029999,67.879997,66.660004,66.889999,38.67318,576200
2005-04-01,68,68,66.580002,66.68,38.551788,414700
2005-04-04,66.849998,66.849998,64.980003,66.349998,38.360996,463500
2005-04-05,66.349998,66.480003,66.029999,66.32,38.343639,284200
2005-04-06,66.480003,66.900002,66.279999,66.440002,38.41304,244000
2005-04-07,67.75,67.910004,67.129997,67.910004,39.26292,438100
2005-04-08,68,68,67.25,67.25,38.881332,190400
2005-04-11,67.459999,67.769997,67.300003,67.769997,39.18198,124800
2005-04-12,67.550003,68.949997,67.370003,68.93,39.852646,228400
2005-04-13,69.300003,69.360001,68.800003,69.150002,39.979847,415600
2005-04-14,69.150002,69.269997,68.080002,68.279999,39.476837,311900
2005-04-15,68.57,68.769997,67.919998,68.389999,39.540428,265000
2005-04-18,68.389999,68.879997,67.730003,68.220001,39.442154,271800
2005-04-19,68.040001,69.019997,68.040001,68.93,39.852646,170100
2005-04-20,68.550003,68.650002,68.080002,68.110001,39.378559,204300
2005-04-21,68.349998,69,67.459999,68.519997,39.615601,300900
2005-04-22,69.470001,70.110001,68.980003,70.050003,40.500175,555600
2005-04-25,70.300003,71.550003,70.18,70.93,41.008957,619100
2005-04-26,71,71.550003,70.5,70.519997,40.771915,497400
2005-04-27,70.449997,71.690002,70.150002,71.419998,41.292271,505600
2005-04-28,71.349998,71.349998,70.800003,71.019997,41.060986,227600
2005-04-29,71.169998,72.239998,70.720001,72,41.62759,337700
2005-05-02,72.010002,72.010002,71.099998,71.980003,41.616047,397200
2005-05-03,72,72.050003,71.550003,71.82,41.523533,241200
2005-05-04,71.400002,72.550003,71.400002,72.349998,41.829971,303000
2005-05-05,72.599998,73.720001,72.440002,73,42.205738,566900
2005-05-06,73,73.360001,72.279999,72.739998,42.055439,445200
2005-05-09,72.739998,74.150002,72.739998,74.150002,42.870659,280700
2005-05-10,74.139999,74.449997,73.720001,74.220001,42.911121,365100
2005-05-11,74.470001,74.650002,73.650002,74.400002,43.015194,236500
2005-05-12,74.470001,74.5,73.870003,74.040001,42.807049,309500
2005-05-13,74.040001,74.239998,73.449997,73.779999,42.656723,448100
2005-05-16,73.650002,74.629997,73.589996,74.629997,43.148163,280400
2005-05-17,74.5,75.269997,74.199997,75.25,43.506618,271600
