Date,Open,High,Low,Close,Adj Close,Volume
2005-03-07,36,36.105,35.560001,35.75,24.365726,3285600
2005-03-08,35.685001,35.924999,35.365002,35.654999,24.30097,2743600
2005-03-09,35.654999,35.654999,34.759998,34.880001,23.772762,4103800
2005-03-10,34.93,34.974998,34.23,34.5,23.513777,5393200
2005-03-11,34.599998,34.924999,34.400002,34.695,23.646685,3520000
2005-03-14,34.605,34.639999,34.150002,34.25,23.343382,2659200
2005-03-15,34.224998,34.439999,33.965,33.965,23.149136,4262200
2005-03-16,33.849998,34.014999,33.43,33.599998,22.900372,3828800
2005-03-17,33.700001,34.18,33.505001,33.875,23.087801,3767800
2005-03-18,34,34.244999,33.759998,34.185001,23.29908,5080800
2005-03-21,34.209999,34.485001,34.049999,34.32,23.391092,3181400
2005-03-22,34.32,34.630001,33.584999,33.634998,22.924221,4067800
2005-03-23,33.66,33.855,33.169998,33.535,22.85607,4566600
2005-03-24,33.689999,34.235001,33.645,34.145,23.271824,3926000
2005-03-28,34.150002,34.215,33.900002,34.044998,23.203657,3257600
2005-03-29,33.764999,33.875,33.02,33.080002,22.753145,4214800
2005-03-30,33.150002,33.384998,32.605,33.150002,22.801304,5349400
2005-03-31,33.34,33.764999,33.310001,33.564999,23.086727,3675400
2005-04-01,33.805,33.880001,32.935001,33.119999,22.780647,4595600
2005-04-04,33.119999,33.224998,32.860001,33.040001,22.725632,3365600
2005-04-05,33.119999,33.279999,32.955002,33.205002,22.839111,2606400
2005-04-06,33.264999,33.584999,33.224998,33.375,22.956049,2113800
2005-04-07,33.375,33.720001,33.25,33.665001,23.155518,2037800
2005-04-08,33.669998,33.724998,33.439999,33.505001,23.045465,2050400
2005-04-11,33.575001,33.744999,33.119999,33.205002,22.839111,3923000
2005-04-12,33,33.115002,31.764999,33.049999,22.732498,8478000
2005-04-13,33,33.084999,32.084999,32.310001,22.223515,3904000
2005-04-14,32.349998,32.665001,31.625,31.754999,21.841774,5111200
2005-04-15,31.525,32.105,31.1,31.235001,21.48411,3545800
2005-04-18,31.15,31.85,31.135,31.455,21.635431,3307000
2005-04-19,31.424999,32.055,31.395,31.889999,21.934628,4694200
2005-04-20,32.25,32.880001,31.5,31.605,21.738609,5336400
2005-04-21,32,32.560001,31.645,32.5,22.354208,3996600
2005-04-22,32.349998,32.669998,31.885,32.285,22.206327,3529200
2005-04-25,32.375,32.529999,32.064999,32.200001,22.147854,2728800
2005-04-26,32.075001,32.139999,31.295,31.540001,21.693895,3864800
2005-04-27,31.275,31.280001,30.76,31.07,21.370628,5875000
2005-04-28,30.950001,31.18,30.504999,30.67,21.095488,2439200
2005-04-29,30.9,31.34,30.639999,31.27,21.50819,3099000
2005-05-02,31.27,31.445,30.85,31.08,21.377501,2516800
2005-05-03,31.084999,31.25,30.825001,31.004999,21.325909,2472800
2005-05-04,31.025,31.459999,30.969999,31.295,21.525379,3527600
2005-05-05,31.375,31.639999,31.205,31.445,21.628559,2452800
2005-05-06,31.575001,31.785,31.285,31.344999,21.559771,2125600
2005-05-09,31.344999,31.375,31.014999,31.275,21.511627,2518200
2005-05-10,31.075001,31.115,30.695,30.77,21.164272,3272000
2005-05-11,30.780001,31.215,30.315001,31.094999,21.387819,5630000
2005-05-12,31.07,31.07,29.965,30.254999,20.810045,7294400
2005-05-13,30.264999,30.35,29.35,29.844999,20.52804,5795400
2005-05-16,29.844999,30.105,29.575001,29.895,20.562431,3966600
2005-05-17,30.75,31.200001,30.530001,31.145,21.422215,10108800
2005-05-18,31.415001,32.240002,31.389999,31.985001,21.999981,5526000
2005-05-19,32.244999,32.575001,32.009998,32.294998,22.213205,4394600
2005-05-20,32.169998,32.349998,31.965,32.220001,22.161615,2894400
2005-05-23,32.375,32.724998,32.215,32.525002,22.371403,4141800
2005-05-24,32.525002,32.645,32.279999,32.509998,22.361082,3449800
2005-05-25,32.514999,32.625,31.945,32.5,22.354208,4270800
2005-05-26,32.625,33.064999,32.599998,33,22.69812,3242800
2005-05-27,33.150002,33.264999,33.025002,33.16,22.808167,3027000
2005-05-31,33.09,33.294998,32.75,33.075001,22.749704,2950200
2005-06-01,32.849998,33.25,32.529999,32.775002,22.543365,4568400
2005-06-02,32.790001,32.810001,32.404999,32.494999,22.350765,3029000
2005-06-03,32.494999,32.669998,32.09,32.285,22.206327,2418000
2005-06-06,32.334999,32.689999,32.27,32.634998,22.447063,2413200
2005-06-07,32.799999,33.035,32.580002,32.580002,22.409231,3583600
2005-06-08,32.900002,33.299999,32.619999,32.834999,22.584621,2739200
2005-06-09,32.825001,33.41,32.630001,33.310001,22.911345,4005800
2005-06-10,33.43,33.654999,33.18,33.404999,22.976683,3953400
2005-06-13,33.325001,33.735001,33.195,33.514999,23.052351,2628600
2005-06-14,33.514999,33.735001,33.404999,33.529999,23.062654,2537200
2005-06-15,33.325001,33.575001,32.84,33.07,22.746265,3614400
2005-06-16,33.02,33.599998,32.950001,33.474998,23.024824,3614200
2005-06-17,33.724998,34.099998,33.599998,33.965,23.361866,3379400
2005-06-20,33.970001,34.25,33.674999,34.060001,23.427208,2386600
2005-06-21,34.060001,34.700001,34.014999,34.060001,23.427208,3996200
2005-06-22,34.150002,34.209999,33.375,33.5,23.042027,3258000
2005-06-23,33.525002,33.884998,33.075001,33.165001,22.811609,2811400
2005-06-24,33.115002,33.150002,32.674999,32.970001,22.677479,2783600
2005-06-27,32.814999,33.294998,32.525002,32.68,22.478018,2585800
2005-06-28,32.75,33.205002,32.700001,33.150002,23.019657,2649200
2005-06-29,33.23,33.615002,32.965,33.224998,23.071735,2093000
2005-06-30,33.205002,33.415001,32.735001,32.744999,22.738415,2754600
2005-07-01,32.779999,33.154999,32.700001,33.049999,22.950197,2950400
2005-07-05,33.5,33.650002,33.27,33.625,23.349506,4987800
2005-07-06,33.700001,34.084999,33.610001,33.799999,23.471024,4130000
2005-07-07,33.325001,33.814999,33.139999,33.779999,23.457127,2709800
2005-07-08,33.724998,34.450001,33.599998,34.380001,23.873774,2409400
2005-07-11,34.505001,34.759998,34.060001,34.759998,24.137651,4841800
2005-07-12,34.625,34.915001,34.264999,34.84,24.193199,2703000
2005-07-13,34.695,34.865002,34.459999,34.514999,23.967512,2637400
2005-07-14,34.595001,34.875,34.549999,34.705002,24.099457,4173800
2005-07-15,34.709999,34.875,34.325001,34.875,24.217508,2438600
2005-07-18,34.875,35,34.849998,34.959999,24.276539,2351000
2005-07-19,35,35.744999,35,35.744999,24.821648,5432600
2005-07-20,35.529999,36.060001,35.285,35.82,24.87372,4354200
2005-07-21,35.904999,35.935001,35.41,35.650002,24.755678,3483200
2005-07-22,35.599998,35.974998,35.455002,35.674999,24.773035,3697800
2005-07-25,35.700001,35.880001,35.345001,35.360001,24.554296,2442000
2005-07-26,35.349998,35.465,35.025002,35.255001,24.481384,2774400
2005-07-27,35.41,36.549999,35.41,36.294998,25.203566,6031600
2005-07-28,36.490002,36.735001,36.224998,36.709999,25.491747,3416800
2005-07-29,36.709999,36.990002,36.5,36.764999,25.529926,3352800
2005-08-01,36.77,36.924999,36.57,36.599998,25.415356,1542200
2005-08-02,36.59,36.689999,36.375,36.445,25.307722,1933200
2005-08-03,36.450001,36.535,35.965,36.220001,25.151487,3243400
2005-08-04,36.224998,36.310001,35.555,35.709999,24.797337,4193600
2005-08-05,35.700001,35.939999,35.654999,35.794998,24.856358,3617400
2005-08-08,36,36.244999,35.654999,35.709999,24.797337,2415200
2005-08-09,35.900002,36.125,35.674999,35.810001,24.866777,3908600
2005-08-10,35.924999,36.215,35.674999,35.700001,24.790394,3237200
2005-08-11,35.825001,36.529999,35.825001,36.445,25.307722,4512400
2005-08-12,36.439999,36.465,36,36.299999,25.207035,2095000
2005-08-15,36.330002,36.689999,36.049999,36.404999,25.279955,2234800
2005-08-16,33.555,34.095001,32.150002,32.314999,22.439819,30684600
2005-08-17,32.400002,32.509998,32.200001,32.264999,22.405092,8503800
2005-08-18,32.25,32.349998,32,32.115002,22.300934,5077600
2005-08-19,32.27,32.549999,32.125,32.474998,22.550932,4482000
2005-08-22,32.529999,32.709999,32.125,32.345001,22.460655,5165400
2005-08-23,32.375,32.43,32.014999,32.040001,22.248857,4560800
2005-08-24,31.975,32.150002,31.629999,31.665001,21.988457,5282000
2005-08-25,32.450001,32.450001,31.754999,31.92,22.165527,3271600
2005-08-26,32.049999,32.130001,31.74,31.915001,22.16206,3269000
2005-08-29,31.65,32.07,31.57,32,22.221085,2812200
2005-08-30,32,32.290001,31.764999,32.264999,22.405092,4296800
2005-08-31,32.185001,32.764999,32.049999,32.689999,22.70022,4984400
2005-09-01,32.73,32.834999,32.34,32.445,22.530092,3919200
2005-09-02,32.544998,32.779999,32.470001,32.525002,22.585644,3278200
2005-09-06,32.724998,33.119999,32.52,33.029999,22.936321,3139000
2005-09-07,33.040001,33.044998,32.615002,32.93,22.866886,2039000
2005-09-08,32.705002,32.759998,32.25,32.360001,22.471066,3215400
2005-09-09,32.349998,32.470001,32.205002,32.275002,22.412041,3626000
2005-09-12,32.209999,32.73,32.150002,32.665001,22.682869,2606000
2005-09-13,32.669998,32.669998,32.174999,32.325001,22.44676,2695600
2005-09-14,32.325001,32.334999,31.620001,31.74,22.040537,5344400
2005-09-15,31.735001,31.74,31.225,31.32,21.748884,5771000
2005-09-16,31.370001,31.440001,31.08,31.275,21.717632,5793600
2005-09-19,31.23,31.25,30.674999,30.799999,21.387798,5414400
2005-09-20,30.76,30.9,30.450001,30.514999,21.189888,4444000
2005-09-21,30.415001,30.5,29.905001,30.200001,20.971146,5933400
2005-09-22,30.23,30.615,30,30.49,21.172525,3710600
2005-09-23,30.475,30.514999,30.035,30.275,21.02323,4630800
2005-09-26,30.4,30.6,29.950001,30.440001,21.137802,4289600
2005-09-27,30.5,30.975,30.375,30.91,21.46418,5006800
2005-09-28,31.02,31.035,30.385,30.415001,21.334412,4398600
